,housing_units,latt,long,median_house_value,population
89410,4959.0,38.8,-119.5,266500.0,10557.0
89411,695.0,39.02,-119.86,657100.0,929.0
89412,240.0,41.0,-120.0,112500.0,288.0
89413,799.0,39.04,-119.93,1000001.0,655.0
89414,249.0,41.0,-117.4,59000.0,349.0
89415,2233.0,38.6,-118.5,102300.0,3793.0
89418,255.0,40.6,-118.4,162500.0,388.0
89419,1706.0,40.5,-118.5,125400.0,5150.0
89420,58.0,38.4,-118.2,215300.0,48.0
89421,306.0,41.997,-117.719,46200.0,634.0
89422,166.0,38.41,-118.18,22600.0,165.0
89423,4597.0,39.0,-119.7,319600.0,10465.0
89424,134.0,40.0,-119.5,109900.0,341.0
89425,242.0,41.7,-118.1,180000.0,432.0
89426,158.0,41.7,-117.4,312200.0,208.0
89427,360.0,38.9,-118.7,81600.0,746.0
89428,95.0,39.264,-119.64,230600.0,179.0
89429,3499.0,39.4,-119.2,94900.0,7627.0
89430,203.0,38.8,-119.3,272500.0,433.0
89431,14980.0,39.54,-119.74,123000.0,36189.0
89433,6934.0,39.61,-119.77,100500.0,20188.0
89434,10670.0,39.5,-119.5,167700.0,25416.0
89436,14060.0,39.61,-119.71,221100.0,36867.0
89438,40.0,41.0,-117.3,,48.0
89439,718.0,39.5,-119.98,225000.0,1417.0
89440,560.0,39.307,-119.65,225800.0,947.0
89441,4259.0,39.6,-119.7,240700.0,11542.0
89442,464.0,39.8,-119.3,110700.0,1118.0
89444,1475.0,38.8,-119.3,190400.0,2734.0
89445,6665.0,41.0,-118.0,148400.0,16114.0
89446,12.0,41.2,-118.2,,36.0
89447,3783.0,38.8,-119.1,119500.0,7931.0
89448,1695.0,39.0,-119.93,582900.0,1695.0
89449,2330.0,38.96,-119.92,346600.0,2994.0
89450,113.0,39.3,-119.9,,86.0
89451,7782.0,39.3,-119.9,679000.0,8930.0
89460,5681.0,38.9,-119.8,232200.0,13236.0
89501,3592.0,39.53,-119.82,187900.0,4252.0
89502,19541.0,39.5,-119.75,152200.0,43566.0
89503,13086.0,39.54,-119.84,173000.0,27891.0
89506,13729.0,39.7,-119.9,141300.0,38379.0
89508,4562.0,39.9,-119.9,150800.0,11662.0
89509,17127.0,39.5,-119.83,294300.0,33395.0
89510,744.0,39.9,-119.6,240300.0,1685.0
89511,10788.0,39.4,-119.9,422400.0,25011.0
89512,11304.0,39.55,-119.8,111100.0,25574.0
89519,3858.0,39.48,-119.87,429400.0,8392.0
89521,11137.0,39.4,-119.7,251200.0,25716.0
89523,14059.0,39.5,-119.9,253300.0,31373.0
89701,10579.0,39.1,-119.7,186200.0,27625.0
89702,0.0,39.1,-119.7,,0.0
89703,4751.0,39.16,-119.86,298300.0,9714.0
89704,1897.0,39.3,-119.8,325300.0,4290.0
89705,2082.0,39.08,-119.84,199600.0,4969.0
89706,8871.0,39.22,-119.71,125400.0,19510.0
89801,9177.0,41.1,-115.7,194700.0,23298.0
89815,4843.0,40.5,-115.7,216000.0,13346.0
89820,2203.0,40.5,-117.0,104800.0,5358.0
89821,314.0,40.5,-116.3,89500.0,482.0
89822,1100.0,40.8,-116.1,114100.0,2513.0
89823,109.0,41.4,-115.4,637200.0,273.0
89825,651.0,41.7,-115.1,14600.0,1228.0
89826,102.0,41.5,-115.5,,42.0
89828,176.0,40.6,-115.6,124700.0,268.0
89830,224.0,41.263,-114.194,20800.0,270.0
89831,81.0,41.6,-116.3,,78.0
89832,491.0,41.948,-116.1,68600.0,1304.0
89833,182.0,40.3,-115.3,355600.0,201.0
89834,73.0,41.2,-116.6,,126.0
89835,876.0,41.0,-115.0,126800.0,1822.0
89883,1549.0,40.74,-114.08,112800.0,4488.0
90001,13788.0,33.97,-118.25,249600.0,57110.0
90002,12598.0,33.95,-118.25,216100.0,51223.0
90003,17127.0,33.96,-118.27,231700.0,66266.0
90004,24278.0,34.08,-118.31,776300.0,62180.0
90005,16345.0,34.06,-118.31,633600.0,37681.0
90006,20332.0,34.05,-118.29,392100.0,59185.0
90007,12762.0,34.03,-118.28,388900.0,40920.0
90008,15006.0,34.01,-118.35,447500.0,32327.0
90010,2382.0,34.06,-118.3,514300.0,3800.0
90011,23547.0,34.01,-118.26,269300.0,103892.0
90012,11370.0,34.06,-118.24,394500.0,31103.0
90013,7516.0,34.05,-118.24,312200.0,11772.0
90014,4990.0,34.044,-118.252,345200.0,7005.0
90015,8245.0,34.04,-118.27,429100.0,18986.0
90016,17204.0,34.03,-118.36,358000.0,47596.0
90017,10610.0,34.05,-118.26,417600.0,23768.0
90018,16658.0,34.03,-118.32,345800.0,49310.0
90019,25116.0,34.05,-118.34,617300.0,64458.0
90020,17900.0,34.07,-118.31,511800.0,38967.0
90021,1761.0,34.03,-118.24,444000.0,3951.0
90022,17713.0,34.03,-118.15,294800.0,67179.0
90023,11259.0,34.02,-118.2,287500.0,45903.0
90024,19932.0,34.07,-118.43,963400.0,47452.0
90025,23058.0,34.05,-118.44,669100.0,42147.0
90026,26686.0,34.08,-118.26,551500.0,67869.0
90027,23390.0,34.13,-118.29,793200.0,45151.0
90028,17126.0,34.1,-118.33,593900.0,28714.0
90029,14723.0,34.09,-118.29,511100.0,38617.0
90031,11903.0,34.08,-118.22,340500.0,39316.0
90032,13521.0,34.08,-118.18,325100.0,45786.0
90033,13690.0,34.05,-118.21,291100.0,48852.0
90034,27210.0,34.03,-118.4,637100.0,57964.0
90035,14030.0,34.05,-118.39,842500.0,28418.0
90036,19920.0,34.07,-118.35,945000.0,36865.0
90037,17192.0,34.0,-118.29,271400.0,62276.0
90038,12812.0,34.09,-118.33,525800.0,28917.0
90039,12127.0,34.12,-118.26,600000.0,28514.0
90040,3397.0,33.99,-118.15,326100.0,12520.0
90041,9998.0,34.13,-118.21,535500.0,27425.0
90042,21018.0,34.11,-118.19,382100.0,62430.0
90043,17172.0,33.99,-118.34,364300.0,44789.0
90044,27479.0,33.95,-118.29,269400.0,89779.0
90045,16127.0,33.96,-118.4,661700.0,39480.0
90046,30688.0,34.11,-118.37,873100.0,48581.0
90047,17150.0,33.95,-118.31,286800.0,48606.0
90048,12939.0,34.07,-118.38,941100.0,21397.0
90049,18097.0,34.09,-118.5,1000001.0,35482.0
90056,3518.0,33.99,-118.37,712400.0,7827.0
90057,17247.0,34.06,-118.28,282600.0,44998.0
90058,921.0,34.0,-118.21,191100.0,3223.0
90059,10617.0,33.92,-118.25,221500.0,40952.0
90061,7385.0,33.92,-118.27,256400.0,26872.0
90062,9795.0,34.0,-118.31,278700.0,32821.0
90063,14012.0,34.04,-118.19,273400.0,55758.0
90064,11540.0,34.04,-118.43,904200.0,25403.0
90065,15288.0,34.11,-118.23,453400.0,45527.0
90066,25319.0,34.0,-118.43,727800.0,55277.0
90067,1808.0,34.058,-118.414,928600.0,2424.0
90068,13901.0,34.13,-118.33,952100.0,22286.0
90069,14781.0,34.09,-118.38,696700.0,20483.0
90071,0.0,34.053,-118.255,,15.0
90073,4.0,34.059,-118.451,,539.0
90077,3888.0,34.1,-118.45,1000001.0,9377.0
90079,0.0,34.053,-118.245,,0.0
90089,31.0,34.022,-118.286,,3217.0
90090,0.0,34.07,-118.24,,0.0
90094,3168.0,33.98,-118.42,645900.0,5464.0
90095,2.0,34.071,-118.443,,3.0
90201,24940.0,33.98,-118.17,271300.0,101279.0
90210,9563.0,34.1,-118.42,1000001.0,21741.0
90211,4052.0,34.065,-118.381,1000001.0,8434.0
90212,6170.0,34.06,-118.4,1000001.0,11555.0
90220,13498.0,33.87,-118.24,227500.0,49328.0
90221,12368.0,33.88,-118.2,237100.0,53704.0
90222,8026.0,33.91,-118.24,228400.0,31869.0
90230,13344.0,34.0,-118.4,556700.0,31766.0
90232,6944.0,34.02,-118.39,722200.0,15149.0
90240,7991.0,33.96,-118.12,438400.0,25876.0
90241,14316.0,33.94,-118.13,439600.0,42399.0
90242,13294.0,33.92,-118.14,374700.0,43497.0
90245,7410.0,33.92,-118.4,736500.0,16654.0
90247,16620.0,33.89,-118.3,337000.0,47487.0
90248,3573.0,33.87,-118.29,360000.0,9947.0
90249,9214.0,33.9,-118.32,354200.0,26669.0
90250,32600.0,33.91,-118.35,397500.0,93193.0
90254,10162.0,33.86,-118.4,1000001.0,19506.0
90255,19118.0,33.98,-118.21,289800.0,75066.0
90260,10879.0,33.89,-118.35,385400.0,34924.0
90262,15266.0,33.93,-118.2,273300.0,69745.0
90263,0.0,34.037,-118.706,,1612.0
90265,9033.0,34.1,-118.8,1000001.0,18116.0
90266,14929.0,33.89,-118.4,1000001.0,35135.0
90270,6761.0,33.99,-118.19,268100.0,27372.0
90272,9815.0,34.08,-118.54,1000001.0,22986.0
90274,9941.0,33.3,-118.5,1000001.0,25209.0
90275,16236.0,33.76,-118.36,945900.0,41804.0
90277,18062.0,33.83,-118.39,838600.0,35293.0
90278,16655.0,33.87,-118.37,675600.0,40071.0
90280,24160.0,33.94,-118.19,292100.0,94396.0
90290,2867.0,34.09,-118.61,924800.0,6368.0
90291,16212.0,33.99,-118.46,992700.0,28341.0
90292,14585.0,33.98,-118.45,703200.0,21576.0
90293,6968.0,33.95,-118.44,496400.0,12132.0
90301,12565.0,33.96,-118.36,280800.0,36568.0
90302,11431.0,33.97,-118.35,327400.0,29415.0
90303,7646.0,33.93,-118.33,330500.0,26176.0
90304,6946.0,33.94,-118.36,312000.0,28210.0
90305,6166.0,33.96,-118.33,360000.0,14853.0
90401,4682.0,34.01,-118.5,676800.0,6722.0
90402,5945.0,34.04,-118.5,1000001.0,12250.0
90403,15172.0,34.03,-118.49,923800.0,24525.0
90404,10865.0,34.03,-118.47,622000.0,21360.0
90405,15370.0,34.01,-118.47,1000001.0,27186.0
90501,15364.0,33.83,-118.31,505900.0,43180.0
90502,5939.0,33.83,-118.29,340500.0,18010.0
90503,17948.0,33.84,-118.35,628700.0,44383.0
90504,11986.0,33.87,-118.33,516700.0,32102.0
90505,14846.0,33.81,-118.35,682100.0,36678.0
90506,0.0,33.885,-118.331,,0.0
90601,11549.0,34.01,-118.03,418600.0,31974.0
90602,8451.0,33.97,-118.03,414200.0,25777.0
90603,7007.0,33.95,-117.99,423500.0,20063.0
90604,12326.0,33.93,-118.01,362800.0,39407.0
90605,10897.0,33.95,-118.02,357100.0,40331.0
90606,8931.0,33.98,-118.07,328200.0,32396.0
90620,13680.0,33.84,-118.01,393600.0,45113.0
90621,10803.0,33.88,-117.99,394900.0,35153.0
90623,5215.0,33.85,-118.04,572100.0,15554.0
90630,16204.0,33.82,-118.04,494900.0,47993.0
90631,22497.0,33.94,-117.95,416400.0,67619.0
90638,15236.0,33.9,-118.01,401600.0,49012.0
90640,19785.0,34.01,-118.11,385200.0,62549.0
90650,28083.0,33.91,-118.08,315500.0,105549.0
90660,17106.0,33.99,-118.08,330000.0,62928.0
90670,4616.0,33.93,-118.06,342800.0,14866.0
90680,8848.0,33.79,-118.0,288600.0,29945.0
90701,4715.0,33.87,-118.08,402700.0,16591.0
90703,15946.0,33.87,-118.07,591800.0,49399.0
90704,2481.0,33.4,-118.5,679400.0,4090.0
90706,24896.0,33.89,-118.13,337100.0,76615.0
90710,9061.0,33.8,-118.3,400400.0,25457.0
90712,11155.0,33.84,-118.15,409500.0,31499.0
90713,9711.0,33.85,-118.11,435100.0,27925.0
90715,6406.0,33.84,-118.08,356600.0,20388.0
90716,3652.0,33.83,-118.07,247100.0,14184.0
90717,8887.0,33.79,-118.32,447600.0,21318.0
90720,8010.0,33.8,-118.06,751900.0,21751.0
90723,14572.0,33.9,-118.17,254100.0,54099.0
90731,23914.0,33.74,-118.27,440700.0,59662.0
90732,9250.0,33.74,-118.32,483600.0,21115.0
90740,14303.0,33.76,-118.08,286000.0,23729.0
90742,556.0,33.7161,-118.0687,1000001.0,831.0
90743,256.0,33.73,-118.089,1000001.0,456.0
90744,14684.0,33.78,-118.26,307700.0,53815.0
90745,15680.0,33.83,-118.26,330900.0,57251.0
90746,8271.0,33.86,-118.26,362600.0,25990.0
90747,0.0,33.866,-118.258,,0.0
90755,4404.0,33.8,-118.17,373400.0,11074.0
90802,23071.0,33.76,-118.2,274300.0,39347.0
90803,18682.0,33.76,-118.15,691700.0,32031.0
90804,15792.0,33.78,-118.14,340600.0,40311.0
90805,27646.0,33.86,-118.18,282000.0,93524.0
90806,13072.0,33.81,-118.17,358400.0,42399.0
90807,13256.0,33.83,-118.18,487300.0,31481.0
90808,14567.0,33.83,-118.11,497300.0,38232.0
90810,9709.0,33.82,-118.22,302700.0,36735.0
90813,17896.0,33.78,-118.2,296200.0,58911.0
90814,9808.0,33.77,-118.14,612400.0,19131.0
90815,15409.0,33.8,-118.11,505400.0,39733.0
90822,4.0,33.73,-118.26,,117.0
90831,0.0,33.767,-118.192,,0.0
91001,13285.0,34.22,-118.13,550000.0,36126.0
91006,11142.0,34.13,-118.03,718500.0,31715.0
91007,12750.0,34.13,-118.05,756600.0,34095.0
91008,640.0,34.15,-117.97,945900.0,1391.0
91010,8256.0,34.15,-117.96,353300.0,26074.0
91011,7099.0,34.21,-118.2,1000001.0,20280.0
91016,15781.0,34.15,-117.98,491100.0,40598.0
91020,3586.0,34.21,-118.23,515400.0,8415.0
91024,5113.0,34.17,-118.05,780300.0,10917.0
91030,11116.0,34.11,-118.16,820200.0,25616.0
91040,7732.0,34.26,-118.34,414200.0,20372.0
91042,10534.0,34.3,-118.2,404600.0,27585.0
91046,118.0,34.23,-118.25,,156.0
91101,11873.0,34.15,-118.14,425500.0,20460.0
91103,9076.0,34.17,-118.17,520000.0,27480.0
91104,13670.0,34.17,-118.12,584700.0,36751.0
91105,5704.0,34.14,-118.15,846600.0,11254.0
91106,11742.0,34.14,-118.13,559000.0,24229.0
91107,13763.0,34.2,-118.0,633100.0,32940.0
91108,4562.0,34.12,-118.12,1000001.0,13361.0
91201,8590.0,34.17,-118.29,615300.0,22781.0
91202,9297.0,34.18,-118.27,616100.0,22830.0
91203,5407.0,34.15,-118.26,373300.0,13220.0
91204,5969.0,34.13,-118.26,386100.0,16032.0
91205,14899.0,34.13,-118.24,458300.0,37810.0
91206,14041.0,34.16,-118.22,574700.0,33065.0
91207,4283.0,34.17,-118.24,782700.0,10506.0
91208,6342.0,34.19,-118.25,714000.0,16245.0
91210,309.0,34.145,-118.258,,328.0
91214,10919.0,34.24,-118.24,587800.0,30356.0
91301,9559.0,34.12,-118.77,680600.0,25488.0
91302,9702.0,34.13,-118.67,979000.0,25709.0
91303,9502.0,34.2,-118.6,330900.0,26855.0
91304,17456.0,34.23,-118.63,442900.0,50231.0
91306,14389.0,34.21,-118.58,357500.0,45061.0
91307,8556.0,34.2,-118.69,495300.0,24474.0
91311,14021.0,34.3,-118.6,438500.0,36557.0
91316,12692.0,34.16,-118.51,487700.0,26898.0
91320,15438.0,34.19,-118.94,576600.0,44274.0
91321,11892.0,34.37,-118.48,340000.0,34882.0
91324,10020.0,34.24,-118.55,454800.0,27669.0
91325,12488.0,34.23,-118.52,485800.0,32417.0
91326,12206.0,34.29,-118.56,611800.0,33708.0
91330,2.0,34.243,-118.527,,2702.0
91331,23780.0,34.26,-118.42,283000.0,103689.0
91335,24158.0,34.2,-118.54,332900.0,74363.0
91340,8623.0,34.29,-118.44,286400.0,34188.0
91342,24967.0,34.3,-118.4,322400.0,91725.0
91343,17619.0,34.24,-118.48,380400.0,60254.0
91344,17444.0,34.29,-118.5,449600.0,51747.0
91345,5412.0,34.27,-118.46,318800.0,18496.0
91350,11336.0,34.45,-118.51,380900.0,33348.0
91351,10531.0,34.43,-118.46,311600.0,32362.0
91352,12620.0,34.24,-118.34,338300.0,47807.0
91354,9926.0,34.46,-118.56,454800.0,28722.0
91355,13322.0,34.42,-118.61,420700.0,32605.0
91356,12454.0,34.16,-118.55,704700.0,29458.0
91360,15515.0,34.21,-118.88,556000.0,42402.0
91361,8738.0,34.1,-118.9,760600.0,20438.0
91362,14033.0,34.2,-118.82,631600.0,36045.0
91364,10975.0,34.15,-118.6,646400.0,25851.0
91367,18210.0,34.17,-118.62,552000.0,39499.0
91371,1.0,34.184,-118.58,,1.0
91377,5297.0,34.19,-118.76,635100.0,13811.0
91381,6848.0,34.38,-118.6,585900.0,20158.0
91384,7197.0,34.6,-118.7,394000.0,29855.0
91387,13793.0,34.41,-118.4,371100.0,40328.0
91390,6742.0,34.5,-118.4,472500.0,19786.0
91401,15289.0,34.18,-118.43,506100.0,39285.0
91402,19179.0,34.23,-118.44,279100.0,69817.0
91403,12051.0,34.15,-118.46,740200.0,23484.0
91405,17442.0,34.2,-118.45,342100.0,51145.0
91406,18034.0,34.2,-118.49,361600.0,51558.0
91411,9788.0,34.18,-118.46,456400.0,24628.0
91423,15787.0,34.15,-118.43,755300.0,30991.0
91436,5788.0,34.15,-118.49,1000001.0,14372.0
91501,8686.0,34.2,-118.3,599100.0,20849.0
91502,5419.0,34.18,-118.31,366400.0,11371.0
91504,9702.0,34.21,-118.33,580400.0,24939.0
91505,13850.0,34.18,-118.35,530600.0,30778.0
91506,7927.0,34.17,-118.32,520200.0,18904.0
91601,17392.0,34.17,-118.37,464200.0,37180.0
91602,9946.0,34.15,-118.37,600000.0,17473.0
91604,15373.0,34.14,-118.39,824000.0,29034.0
91605,16199.0,34.21,-118.4,339100.0,56343.0
91606,15676.0,34.19,-118.39,363400.0,44958.0
91607,13841.0,34.16,-118.4,594100.0,27927.0
91608,0.0,34.138,-118.354,,0.0
91701,13351.0,34.15,-117.59,360400.0,38976.0
91702,16224.0,34.2,-117.8,301100.0,59705.0
91706,18067.0,34.09,-117.97,285500.0,76571.0
91708,381.0,33.95,-117.65,396700.0,3369.0
91709,23615.0,33.95,-117.73,476200.0,74796.0
91710,23009.0,34.01,-117.7,331700.0,80358.0
91711,12431.0,34.16,-117.71,530400.0,35705.0
91722,10450.0,34.1,-117.91,335900.0,34409.0
91723,6672.0,34.08,-117.89,367300.0,18275.0
91724,8771.0,34.08,-117.84,414200.0,26184.0
91730,24024.0,34.1,-117.58,283700.0,66925.0
91731,8381.0,34.08,-118.05,348400.0,29591.0
91732,15347.0,34.07,-118.01,340600.0,61386.0
91733,10297.0,34.05,-118.05,341100.0,43896.0
91737,8399.0,34.18,-117.55,428700.0,24740.0
91739,10890.0,34.12,-117.51,450200.0,34794.0
91740,8724.0,34.12,-117.85,373800.0,25356.0
91741,9433.0,34.16,-117.84,554400.0,25824.0
91744,19211.0,34.03,-117.93,285900.0,85040.0
91745,16645.0,34.0,-117.98,458800.0,54013.0
91746,6937.0,34.04,-117.99,306300.0,30485.0
91748,13889.0,33.98,-117.9,460600.0,45406.0
91750,12396.0,34.15,-117.73,454500.0,33249.0
91752,9025.0,33.99,-117.53,297000.0,30047.0
91754,11718.0,34.05,-118.15,488100.0,32742.0
91755,9122.0,34.05,-118.11,463800.0,27496.0
91759,366.0,34.237,-117.658,356800.0,476.0
91761,16038.0,34.03,-117.59,269500.0,56913.0
91762,16769.0,34.03,-117.63,251400.0,55857.0
91763,9833.0,34.07,-117.7,251200.0,36375.0
91764,15411.0,34.08,-117.59,225300.0,54086.0
91765,15547.0,33.99,-117.82,525400.0,46457.0
91766,18629.0,34.05,-117.72,255600.0,71599.0
91767,14520.0,34.09,-117.73,253800.0,48068.0
91768,8381.0,34.07,-117.79,260600.0,34537.0
91770,17258.0,34.06,-118.08,414000.0,62097.0
91773,12414.0,34.12,-117.81,423600.0,33119.0
91775,8567.0,34.12,-118.09,621300.0,23988.0
91776,12493.0,34.09,-118.1,482700.0,38475.0
91780,11828.0,34.1,-118.05,572000.0,34332.0
91784,9200.0,34.17,-117.65,482600.0,25938.0
91786,19394.0,34.1,-117.66,330100.0,51165.0
91789,13246.0,34.02,-117.85,599200.0,43079.0
91790,13151.0,34.07,-117.94,363800.0,44907.0
91791,10612.0,34.06,-117.89,438000.0,32414.0
91792,9504.0,34.02,-117.9,359500.0,30854.0
91801,20521.0,34.09,-118.13,468500.0,52735.0
91803,10385.0,34.08,-118.14,491000.0,30322.0
91901,6720.0,32.8,-116.7,472500.0,17403.0
91902,6183.0,32.68,-117.01,495600.0,17653.0
91905,893.0,32.7,-116.3,273700.0,1700.0
91906,1518.0,32.7,-116.5,187100.0,3627.0
91910,27557.0,32.63,-117.05,340300.0,75802.0
91911,25616.0,32.6,-117.04,294900.0,82999.0
91913,12865.0,32.63,-116.99,387800.0,40971.0
91914,4572.0,32.66,-116.96,461300.0,15448.0
91915,7487.0,32.62,-116.95,365800.0,24659.0
91916,793.0,32.9,-116.6,254700.0,1622.0
91917,320.0,32.7,-116.7,182800.0,992.0
91931,288.0,32.84,-116.58,70700.0,592.0
91932,9883.0,32.57,-117.12,340900.0,25718.0
91934,436.0,32.64,-116.22,145600.0,737.0
91935,3101.0,32.7,-116.8,503900.0,8624.0
91941,12856.0,32.76,-116.99,489200.0,31779.0
91942,18285.0,32.78,-117.02,344600.0,38069.0
91945,8915.0,32.73,-117.04,287700.0,25460.0
91948,215.0,32.88,-116.43,,78.0
91950,17167.0,32.67,-117.09,263500.0,60322.0
91962,804.0,32.71,-116.39,336200.0,1646.0
91963,413.0,32.63,-116.59,78200.0,1118.0
91977,19167.0,32.72,-116.99,296400.0,58368.0
91978,3159.0,32.72,-116.94,344400.0,8896.0
91980,49.0,32.59,-116.59,,165.0
92003,1995.0,33.29,-117.21,521500.0,4746.0
92004,3288.0,33.1,-116.1,196300.0,3881.0
92007,4765.0,33.02,-117.28,743200.0,10429.0
92008,12799.0,33.13,-117.31,615200.0,27649.0
92009,16059.0,33.1,-117.25,641100.0,40747.0
92010,5711.0,33.16,-117.28,484200.0,14382.0
92011,10036.0,33.11,-117.3,665300.0,22405.0
92014,6755.0,32.97,-117.24,1000001.0,13154.0
92019,15838.0,32.78,-116.87,405000.0,42598.0
92020,20894.0,32.79,-116.97,380200.0,57767.0
92021,23881.0,32.84,-116.88,299000.0,65068.0
92024,20991.0,33.05,-117.25,685700.0,49121.0
92025,15781.0,33.09,-117.06,404000.0,49978.0
92026,18178.0,33.2,-117.1,359500.0,48922.0
92027,17051.0,33.1,-117.0,304100.0,53881.0
92028,17325.0,33.4,-117.3,423600.0,46239.0
92029,7364.0,33.08,-117.15,486900.0,19021.0
92036,2227.0,32.9,-116.4,320500.0,3440.0
92037,20162.0,32.8,-117.2,1000001.0,46781.0
92040,15610.0,32.9,-116.9,340900.0,41281.0
92054,17924.0,33.2,-117.37,426200.0,40375.0
92055,388.0,33.31,-117.4,,15655.0
92056,20128.0,33.2,-117.29,353100.0,51835.0
92057,18860.0,33.25,-117.29,341000.0,54096.0
92058,14431.0,33.26,-117.35,261900.0,42436.0
92059,569.0,33.39,-117.03,298700.0,1618.0
92060,217.0,33.32,-116.83,,218.0
92061,1097.0,33.3,-116.9,356100.0,2499.0
92064,16752.0,33.0,-117.01,495800.0,47904.0
92065,12708.0,33.0,-116.8,383500.0,35414.0
92066,211.0,33.3,-116.3,300000.0,378.0
92067,3990.0,33.01,-117.22,1000001.0,9535.0
92069,14538.0,33.18,-117.16,362800.0,46369.0
92070,600.0,33.1,-116.7,362000.0,1245.0
92071,20052.0,32.86,-116.99,323500.0,53422.0
92075,6163.0,32.99,-117.26,950300.0,12056.0
92078,17034.0,33.12,-117.18,369700.0,42906.0
92081,10840.0,33.16,-117.25,390700.0,27404.0
92082,6711.0,33.3,-117.0,439800.0,19037.0
92083,10982.0,33.2,-117.25,284000.0,36975.0
92084,15562.0,33.22,-117.21,391800.0,47654.0
92086,846.0,33.3,-116.7,169000.0,1573.0
92091,620.0,33.0,-117.2,986000.0,1048.0
92101,25169.0,32.72,-117.18,448700.0,37095.0
92102,14987.0,32.72,-117.12,278500.0,43267.0
92103,19080.0,32.75,-117.17,546800.0,31066.0
92104,22325.0,32.74,-117.13,427200.0,44414.0
92105,21744.0,32.74,-117.09,266700.0,69813.0
92106,8322.0,32.73,-117.23,834800.0,19330.0
92107,14493.0,32.74,-117.24,650700.0,28651.0
92108,11601.0,32.77,-117.15,285000.0,18858.0
92109,26216.0,32.8,-117.24,717300.0,45787.0
92110,11426.0,32.77,-117.21,466300.0,25341.0
92111,17268.0,32.82,-117.15,387100.0,45096.0
92113,13196.0,32.69,-117.12,238200.0,56066.0
92114,17930.0,32.71,-117.05,272300.0,65433.0
92115,22754.0,32.76,-117.07,365800.0,58560.0
92116,17122.0,32.76,-117.13,447200.0,31680.0
92117,21466.0,32.81,-117.2,447300.0,51332.0
92118,9633.0,32.65,-117.17,1000001.0,23575.0
92119,9853.0,32.81,-117.03,423700.0,23057.0
92120,11411.0,32.8,-117.07,455800.0,26317.0
92121,1752.0,32.9,-117.21,569000.0,4179.0
92122,21058.0,32.86,-117.2,576200.0,43728.0
92123,10760.0,32.81,-117.14,396100.0,26823.0
92124,11445.0,32.82,-117.07,519100.0,30443.0
92126,23820.0,32.91,-117.14,378400.0,73343.0
92127,13748.0,33.02,-117.14,618400.0,39337.0
92128,21265.0,33.0,-117.07,491300.0,47490.0
92129,17439.0,32.96,-117.13,577700.0,51536.0
92130,18272.0,32.95,-117.2,832900.0,48940.0
92131,11832.0,32.89,-117.05,627000.0,32787.0
92132,0.0,32.716,-117.162,,0.0
92134,13.0,32.73,-117.15,,198.0
92135,0.0,32.6853,-117.2214,,571.0
92139,10629.0,32.68,-117.05,273400.0,35125.0
92140,7.0,32.74,-117.2,,3435.0
92145,407.0,32.87,-117.14,1000001.0,1449.0
92147,1.0,32.7228,-117.2184,,559.0
92154,21206.0,32.6,-117.0,269800.0,79708.0
92155,0.0,32.675,-117.162,,550.0
92173,7870.0,32.55,-117.04,254300.0,29429.0
92201,22207.0,33.7,-116.23,157100.0,61827.0
92203,11667.0,33.7,-116.2,249900.0,25605.0
92210,4830.0,33.71,-116.33,598300.0,4677.0
92211,19948.0,33.78,-116.33,346100.0,24294.0
92220,13061.0,33.9,-116.8,161400.0,31638.0
92222,25.0,33.1,-115.1,,45.0
92223,15916.0,33.9,-117.0,207700.0,43605.0
92225,8288.0,33.8,-115.1,124100.0,24310.0
92227,8709.0,33.1,-115.3,150900.0,26234.0
92230,938.0,33.9,-116.7,62800.0,2550.0
92231,10826.0,32.7,-115.5,153200.0,39073.0
92233,1270.0,33.2,-115.5,85400.0,8099.0
92234,20958.0,33.82,-116.47,179400.0,51151.0
92236,9968.0,33.69,-116.15,137900.0,41083.0
92239,171.0,33.76,-115.43,92500.0,223.0
92240,14481.0,33.92,-116.53,119200.0,34722.0
92241,6283.0,33.9,-115.9,57000.0,8803.0
92242,1681.0,34.3,-114.3,74300.0,1539.0
92243,16217.0,32.7,-115.8,148400.0,48030.0
92249,2006.0,32.73,-115.48,154200.0,7334.0
92250,2828.0,32.9,-115.2,137600.0,8285.0
92251,5572.0,32.9,-115.8,177000.0,21583.0
92252,5343.0,34.1,-116.3,125500.0,9647.0
92253,23339.0,33.67,-116.28,348400.0,37262.0
92254,3093.0,33.6,-115.8,90800.0,12768.0
92256,2030.0,34.1,-116.6,119000.0,3588.0
92257,1832.0,33.3,-115.6,47800.0,2326.0
92258,483.0,33.93,-116.518,47100.0,861.0
92259,526.0,32.75,-116.03,78400.0,390.0
92260,22799.0,33.71,-116.41,297500.0,31753.0
92262,18306.0,33.86,-116.58,279800.0,26179.0
92264,17140.0,33.7,-116.5,245700.0,19383.0
92266,293.0,33.4,-114.72,,234.0
92267,144.0,34.28,-114.18,,126.0
92268,482.0,34.157,-116.497,226400.0,574.0
92270,14244.0,33.78,-116.43,518000.0,17220.0
92273,583.0,32.8,-115.6,100000.0,1823.0
92274,5980.0,33.4,-116.1,43000.0,19801.0
92275,986.0,33.2,-116.0,95100.0,1506.0
92276,3552.0,33.83,-116.38,141700.0,7585.0
92277,11910.0,34.3,-115.6,123900.0,23911.0
92278,141.0,34.2061,-116.0292,,3846.0
